04d5cd2dbc33ed1fec8326747db6579d,3.85,2.80,2.05,4.05,3.20
04da2c14dac3c08d43aa6b1c068722c6,3.40,3.80,3.20,4.10,4.00
051ce4bfba0dd8abd3d349f265882c42,4.35,3.60,3.55,3.35,2.45
053015a7dbb862551de494cadf9337da,3.80,3.80,2.00,2.70,3.45
054ac3e6239f347e65b5e1bca36b03b1,4.00,2.45,3.55,3.30,3.20
055638f0a33b2df4031fadb86076861f,4.00,4.45,2.50,2.80,1.15
0568907db3fffa94b58c8566b8b953a9,4.35,3.80,3.15,3.75,2.15
05772626c18e11416ec0891963996cf0,4.45,3.95,3.80,3.90,2.65
058595972360ee9ab4c9eece775d4e9a,3.90,3.35,2.55,2.90,3.80
05b97406e2b4e2df6b40344704576068,3.65,3.10,1.80,3.30,2.85
05f29036008e7e6768aac0cf4e759115,3.35,3.30,1.85,3.05,3.45
05f98decce2605ee715c84328985c659,3.85,3.65,2.90,3.65,2.30
06150835edb661b9043df1c6b6d882e0,3.90,2.95,1.55,3.80,2.75
062409cd8184f058491dc5bd96ffcd3c,4.00,3.35,4.35,3.40,3.85
06312a08f7ea8a1d37d02f4f2c84527f,2.90,2.20,1.15,2.95,3.85
0635dd655cb9c9699d4437a09e671397,4.90,3.20,4.20,3.70,1.95
0639fbb43e23cf7bd168f3067bdc2926,3.70,3.15,2.90,3.50,3.00
06a6737b65a278cc6aad8e5ff8cfc342,4.30,3.00,3.63,3.35,3.80
06abe22e5a17aa07d594c7d0c4d4d4fb,3.90,3.65,2.21,3.20,3.80
06b13303a90781e72cd515d20aa275b6,4.30,3.45,2.15,2.50,2.90
0725550d4e5c9d7c7ec511071d3e255c,4.15,2.70,4.00,3.25,3.45
078ac14cb196a3a7e79c730daf81dedd,3.80,4.25,2.25,3.15,2.30
07b16318c75c29a55099cd699af0ce4d,5.00,3.25,2.25,3.00,4.00
07c9318bb979a867423e9bfb8babb90c,4.00,3.50,2.80,3.40,2.90
08019c08e3462e437d9f5e9634ba6e6b,4.50,2.40,3.60,3.70,2.95
081359ab730c3ba7be62448f9347df68,3.75,2.75,2.50,2.50,5.00
081907eb80d1ee3d436e5f3da4347950,3.70,3.85,3.05,4.30,2.20
0835275c886a7e4d4f756225434d7948,4.05,3.80,4.21,2.80,3.20
083dea5b1f6c5f014d407cdd28a66c61,3.15,2.10,1.60,4.35,3.90
08501eb27ebd784cb595255daad1bcf8,4.35,3.47,3.35,3.65,2.74
0860d06cdb62f7677a2fe6ddcc54a0c1,4.85,3.30,4.30,3.55,2.35
08996b254a6ae7d7587124e11a39decf,4.55,1.90,3.75,4.00,1.25
08d39dcf682f7c216a830fc2e0490115,3.55,3.80,2.85,3.10,2.45
095618c39c95942ef963305729299e20,4.25,3.25,5.00,2.50,2.50
096861584fd69892e3e702003c4db924,3.35,3.30,2.70,3.55,3.60
098a7bf50296ca3ac24cda0903691750,3.90,3.55,1.40,3.30,4.70
0992c9b35e5f7f28875cd0a0d0079b3c,3.83,3.00,3.40,3.50,3.85
09a4e97bf7a63c2ca10d8ad07d586279,3.30,3.40,2.30,3.75,3.55
0a0031660a07da5c8f5a129955cd1971,4.89,4.00,4.35,3.90,1.80
0a39b47bb3aa6f20ec11a113371421b9,4.05,3.10,1.75,3.95,3.65
0a505710b511620b8a5a10a495bdd2d8,3.50,5.00,4.25,4.50,2.75
0aa11f065df9d06bab2e05e3896c7239,4.50,3.25,3.00,2.75,3.75
0ac647eaffe4a895c65000e8adfe3a8b,4.30,3.85,4.25,4.30,2.10
0ae0bb5e58957eb3d4be9684f43cc45c,3.70,2.70,1.95,3.95,3.55
0b1fd440a47c89ddb0249427f8c0689f,3.85,3.55,2.95,3.25,2.90
0b83a76d3c9dace3b495969fe313a6ee,4.30,2.60,2.25,2.20,3.65
0bc6c02d6368d8f6a5a4acc595f4cb81,3.90,2.20,2.35,3.30,4.15
0bf679053c128970648154bf46721c5f,4.25,3.00,1.25,2.75,5.00
0c5d06511ef79fba34da417e8c751fff,4.65,3.15,3.28,4.20,2.40
0c8b99cdd582b619b658bd8955fc28f6,3.85,4.45,2.30,4.10,2.50
0c9ea1a8f6573fb1232050744be2bc23,4.42,4.00,4.92,4.50,2.58
0cc9791af1bfbec1946eb57ee75cb8b6,4.35,2.75,4.00,4.00,2.95
0cd2e724631af85fdcfb638f78e0ca42,4.75,2.20,3.95,1.95,2.80
0d27921add6d2eae8b9651de2bbf900e,3.70,4.00,3.20,2.90,1.80
0d6d1eaa6268b52091765199f896b4e9,4.55,3.10,2.90,3.30,2.90
0d94fcddf55bf2f71c79339e69ba275b,3.75,2.25,2.00,3.25,3.58
0dd744f5090a88dc9289796253cc7306,4.40,3.40,1.95,3.90,2.05
0df4d3c1f525bb028917649cba437e2c,5.00,2.50,2.25,3.25,2.25
0e2a1888e57dc0dba3d4966c87661a38,3.75,3.15,3.10,3.20,2.90
0e2cf1de9ec2e7e93d16cbb63b78fccc,4.90,4.20,4.30,4.05,2.05
0e3b6851fc1b5d8699681fe76b07798d,3.75,3.00,3.25,3.25,3.50
0e3b7d8261589ab7423bfe7bc1673439,4.00,3.25,3.00,1.50,3.75
0e468e9d2a3aeaea222592592d819e75,3.90,3.10,2.85,3.55,3.75
0e68191f05858b14dc816042f2e64e46,4.30,3.50,2.74,3.85,3.40
0e6936773682f95b1c27994661dd108b,4.45,4.00,3.40,3.80,1.70
0e7748f4ec9588e927de978fc334179c,4.13,2.94,2.25,2.69,2.81
0e946aaf1f8479b347a59ef71ddc1dd6,4.10,3.00,3.40,3.40,3.65
0eac8266609b30c5629dbf89969b197f,4.50,2.35,3.05,4.35,1.70
0eb877b52c2875316d3aa42e8d7a36c3,4.50,3.65,2.80,3.05,2.15
0eb8da92592402ee5bc8c73cba4eaf44,3.45,4.20,2.80,4.00,1.00
0edab7462a9b104eb73f96b87f556e5b,3.95,4.65,3.90,4.00,1.60
0f11d41061e8cea389122f85d4b20a97,3.95,4.05,2.70,3.95,2.40
0f4344fa79fb4f50c1688f7acfac24e3,4.05,2.85,2.85,2.50,3.35
0f4bb0d01ad74881a8a3e3e92996b241,4.35,2.79,2.89,2.79,4.22
0fcb5aa43f7dea00cc0c18b1cc0c7a2b,4.00,1.95,1.85,1.95,4.35
0fe514a925243c57a94fe596652c83f1,3.75,4.50,3.50,3.50,3.25
10220780534e62ee046990d96d179df9,3.95,3.40,2.95,3.40,3.00
102689a0eab296e205c603c75cde667d,4.05,3.40,3.10,3.60,2.20
102e019bcbf54542c5f2c30539826b82,3.00,3.00,3.00,4.38,3.13
103778bb510e8f643f6ac943a593216e,4.35,3.65,3.90,2.90,2.20
104c0567d203be6da6324900c2bd1c7e,2.85,4.47,3.25,3.15,1.95
1075acccb1b16ec81914a30ca9cb1ad0,4.60,2.75,2.30,2.80,1.95
107d5478498703cd0ff3de5561b3a0f1,2.85,3.20,2.16,2.25,3.55
10aef9f9c929fbfcffa58b68eda20dfb,3.35,3.65,2.00,2.50,4.15
10cbc6a59d04befc8e014986f0af6c2a,3.79,3.30,2.00,3.20,4.45
10f672507d49a448c8078aad2d2a7dc8,4.05,2.45,3.80,4.05,2.65
11323b4d0d44396ddc9796b2d95981e2,3.25,1.25,3.75,2.50,4.50
117fa4cb51892e1c34801b4f408ea3c0,4.25,1.70,3.15,3.25,4.10
11c44357f584e0e17720c0b7d17c7c90,3.79,2.75,1.85,3.35,2.50
11e498462696b63381e4e05a3d05e987,4.35,2.60,3.42,3.00,3.30
11ff85be0de8c412fe4ad012810c19c9,4.75,2.50,1.25,2.75,2.75
120ef04f6315f98bf95721e9e38eaefb,3.20,3.80,3.25,3.63,2.40
123d1ac8f59ae8baf928d654889d43bd,4.50,2.60,3.20,2.55,3.90
125a62a06463eb6ae373bc3a8b531268,4.75,2.85,2.50,3.80,3.65
1277f7805b0468d42b8d0485ad0383a8,4.60,2.65,3.35,4.15,2.85
12b0f1a4082a99b07e3358ac408afc88,4.75,2.25,3.75,3.75,2.75
12dba63c2bb78bfc4ce82ec410c03057,4.30,2.65,4.25,3.05,3.55
12f857d4fc4fdad2298256fc6e080eb4,4.35,3.60,3.45,3.60,3.60
134839d5ee39d035c81296d72a777f31,4.67,3.17,3.00,3.83,3.33
1358113db66d31d3a7a388670da95bec,4.67,2.50,3.00,2.50,2.83
135c11cd3d7e1798c0c2907795dae6d2,4.25,3.38,2.57,3.75,4.00
13b3d819a5fb5dd1d9a0efd9575f550a,4.90,2.90,4.35,4.20,2.05
13ca45e2b2db8026bacb10085f003ea7,4.50,3.35,3.35,3.65,2.84
13d4102cda557f6ebba8d1c3e16fab75,4.25,3.25,3.25,2.25,4.25
13dbe021407a195c99ebe83f52600b1b,4.45,3.11,3.30,3.70,2.85
13f366612588635f8d89f89049d0d73c,4.70,4.21,3.20,3.45,2.25
1433192aa3af8e807f0a60c33f3da615,4.35,2.30,1.90,2.50,4.74
146a3af6b63f83a99e807b109755e414,4.15,4.55,2.85,3.55,1.30
146acf0d99ea6852efdd4a5d150bc002,3.60,2.90,2.55,3.50,4.55
14997417f5c6fa9351e4a786cf44f27e,3.50,2.00,3.00,3.50,3.00
14a8ca9e98cb19ac922b55ffde0ea0b7,4.55,2.90,2.35,3.40,2.10
14c23865674b3a32a66f1029f4afced7,3.75,2.45,1.35,1.80,5.00
14d8b8c2ceabdf88e8a0a6022bfb1ca7,4.63,1.88,2.75,4.13,2.29
14e2b69af95e9e0ec11ef8a7cfae8d18,4.85,2.55,3.45,3.30,2.00
15075396da708df0842101d8613d7867,4.35,3.65,2.85,3.55,2.20
151d6bc42d7ec082050771488a3ee833,4.55,4.10,3.45,3.20,2.60
152c9312104dd7f0badd3229c6451888,5.00,3.00,3.75,3.00,3.75
153ebec4875c804b3c4db6e0e6d64dda,4.65,3.84,4.20,4.50,1.15
15db78dc73c56ef623763ee38ffa0099,4.60,3.80,3.50,3.85,1.90
16114086396d6485ee7ed04996296b07,4.33,1.00,3.00,3.67,1.33
16225c80b4cf779b9320bee3669e0c39,4.20,3.45,3.65,3.90,2.40
164d6c4eeab1965ecc205d735bb13b5f,4.55,3.90,3.60,4.25,2.30
1655fb64b7a0dec6a7f14f9dd5e4dbc3,4.25,4.00,4.25,2.75,2.50
168fab55cebfcab39e07be77829c9e51,4.00,2.80,2.65,2.95,2.80
1697e2bfbce68b24578d858674b3db78,4.50,1.35,1.50,3.85,3.30
16adc3050aef3b9c9abb3a6f30be7940,5.00,2.75,3.10,3.70,4.45
16cfc54be92d7e875930b456edd2990d,4.45,2.65,4.30,4.15,2.70
1756fa978df535688e644ceb81d498f2,4.10,3.95,3.60,3.75,2.85
176bcff2f7a9ef4d7d008acdaef4e8ab,4.45,3.35,2.30,3.60,3.40
1789589a6d2bba0f09d768f8f3445be5,4.17,3.55,3.05,3.53,2.45
17974b3699871101b0bfe9b76ca30182,3.75,3.55,2.32,4.05,3.60
17b638b7335f27d152c7e9ffcbdc514d,2.75,3.00,4.00,3.00,1.50
17e4bb58d39715b70a071073282cd925,3.70,2.55,1.95,3.30,3.50
17ea8b4b8e35425309faf74f3c1ada20,4.35,3.37,4.15,3.60,2.50
18264ba59a707b96d80580c1c3b9a322,4.75,2.70,3.75,3.15,3.00
1828c8b79372446d93c7a69781e5bdc9,4.00,2.37,3.11,3.90,2.80
182de694c9436baf77720fe405faadbe,5.00,3.55,1.95,2.55,2.25
185656e0a15b603baecd896a1ad89948,4.25,2.75,2.75,3.25,1.50
1890c8bd6d944b31d7a443e23180f626,2.95,2.85,2.25,3.85,2.55
18b259924d26ddcd908ea0cc407a8e28,3.85,4.45,2.05,4.20,2.45
18c75211c3945c20eb83250b2095a3db,4.25,3.10,2.78,2.85,4.30
18d2edd820157570eeed53d312b8bd05,4.37,3.75,3.65,4.25,3.26
18de5b0bfaf33d633c5df216f77b3c51,4.65,1.45,3.00,2.65,4.30
192717608765a414120310f07a650b2b,3.92,3.17,3.58,4.17,2.67
1927aa6a79ac0fdc2791f318e2bf932d,3.30,3.35,3.95,3.95,2.00
193d5be8c5a504cc1b20bebcb25337f7,4.35,3.35,3.45,3.00,3.10
194a25fbe55e08c4618e307521d94a80,4.55,3.05,3.45,3.10,3.15
199c770f6e866226fe519d25b40acf05,3.65,3.85,3.15,3.45,3.90
19b9ae5b41e6b25e85c0da887594605f,4.00,3.55,1.60,4.10,1.60
19c678f83c23c15ffbdc9b777e69e72a,3.65,3.05,2.55,3.05,2.80
1a32585eabfae9612f70513dedbf9e27,3.70,2.85,1.70,3.55,2.75
1a4dc6658980fc73c7aee401a6cefa5f,4.50,3.75,3.45,4.65,2.30
1a5efad9e13a180b6408d9e630a2e0b0,4.75,2.25,3.60,4.15,3.60
1a8a86b29446ab9ca4cf960a73f72d72,3.90,2.95,3.15,3.75,3.10
1af08c517624b7b0d370a2646f03c03d,2.60,1.85,2.15,3.40,2.50
1b168fdc73c0ceeae1f4e043d4f8e0f4,4.50,2.63,3.56,3.00,2.56
1b3274b7c626ebf04a1673ce10f3cea3,4.20,2.65,2.30,3.75,2.40
1b92f9f45ecf187571242e6183aed8b1,4.40,2.30,2.65,3.35,4.05
1ba6f79d980013c4f0abc64a8cd05f0d,4.35,3.00,4.65,3.75,1.65
1bc9a2eccf727720f22ca797ecceebcd,4.60,3.40,2.55,3.80,3.10
1c178807515f1a4a232be7e6843b74ea,4.15,3.00,2.85,4.00,3.40
1c17c9921a4285cc3e187a3ed2e78a66,3.75,3.20,2.90,4.15,2.05
1c3aa942f797baa15f51995982bf1c7e,4.25,3.25,3.25,3.13,2.38
1c4330184e0468c472670e8fa6f64465,3.83,4.00,2.75,3.08,2.42
1c6481d3243fa463ef1f397b5af24670,4.40,3.15,4.20,3.15,1.15
1c66adab5d24e234ec3d413ed53a8b9b,3.80,3.90,4.15,4.45,1.30
1c7ff6b965f39673692b2f331462d152,4.00,2.70,2.55,4.30,2.55
1c88dcb7275e5d3abef1658aa12d52f2,4.15,3.90,3.60,3.85,2.70
1c96cba95807eaab4c070ebd6f9231b6,3.17,3.17,2.67,3.00,2.50
1c97bfc6922b9c8baeb547f10ce9cf65,4.20,2.70,2.80,3.00,2.85
1cbca35e70cf048bfc3bcba0e1bcae28,4.65,2.85,3.89,3.35,3.35
1cbcf8d72b7bc53f75a4cd38b770a779,4.85,3.70,3.65,3.00,3.45
1ccaebcf504f6e260559d19766357169,4.20,3.85,4.40,3.85,1.95
1cdaeb7e25e540e104188fd265c977e9,4.15,2.40,2.90,3.80,3.75
1cea14fd040df8b18d27e7da9cc9decd,4.25,2.75,3.00,3.25,3.00
1cfcd984d8def902653fced91ca029e1,4.84,3.25,2.20,3.85,1.30
1cff420d9e6c5f13f72e635ef75639a2,4.80,2.70,4.20,3.60,2.35
1d05375141b1609f551827cc7cad0495,4.80,3.95,3.15,4.40,3.30
1d082723b7ce789f77e4c057eafb7258,3.40,2.20,1.75,4.15,3.80
1d0dde5863eb687bcd8bf0cc842ddd92,4.65,3.15,1.45,3.05,2.30
1d7cc13f75346f2ee0430a31d84313e1,3.40,3.85,1.55,3.10,2.55
1d7e6f01223cf9c1bfebbe89cfff7321,4.35,3.70,3.25,3.10,2.95
1d8713165eb6c01c9535c5cba58fc657,4.50,3.80,2.06,2.75,4.11
1d9cec6ad12306adc99c9dea6182e3c7,4.25,2.85,3.45,3.60,2.50
1d9d7acb0bda0b76acfe139e0e7e1bd2,4.60,3.00,3.00,4.00,3.35
1dac65c2a3e2b0e1d8877c9d317c9b72,4.00,4.40,4.00,4.63,1.85
1db46aea3cce3121a6307b25da488f93,4.55,3.45,1.85,3.90,2.95
1ddf21a3c48443a5e33345dd482943a6,3.60,3.80,2.50,3.70,2.10
1de2f77b9cd7d13aa591dc657b93af04,4.65,3.15,3.68,4.05,1.50
1e4f0adc10dbcd1f2efd0f97939082da,3.25,3.00,3.00,3.50,3.25
1e627083a7457156326092d1ee523abb,4.90,2.65,3.60,4.15,1.65
1e6dc4602dec6a42e244833dad856929,3.85,4.20,3.05,2.65,2.95
1ed86d92c331433d8284ff5ae79da6d8,4.40,2.30,4.50,4.00,2.30
1ef8a4ccfc53bfe00e43316584d74cb5,4.30,3.25,4.20,3.70,3.30
1f08a617d793bdc7bfe3e0dce864cd14,2.25,3.00,2.50,4.00,3.75
1f61e0efde3f182058bdb0fec9edc174,4.45,3.15,3.70,3.42,3.15
1f78dcda17144a15316201764e40743f,4.45,2.30,3.90,4.15,1.40
1fa7b6d2eb4d160d8b621fa8f3c680af,5.00,3.60,2.30,3.05,3.80
1fae6e818d66021cfd383fefbd49647d,3.89,2.79,2.65,4.20,1.65
1fd8d84295a2e62f1b3f89b4db3e7c6a,2.60,3.60,1.45,3.35,4.15
1fdd5839780bb3a847c55b6045755db8,4.05,4.05,2.65,4.45,2.80
1ff4ff00f3d66be46896264d3e57c61f,4.05,2.40,1.80,2.85,3.90
2001a08f72da023fe4c5acb8568d5016,4.25,3.50,3.75,4.50,2.50
2006b8d6ad19d5042f2e9c83a44f6974,4.90,3.05,4.20,4.50,2.15
200860af285a625c8648822114c9b283,4.05,3.05,4.10,4.25,2.45
20447146c69deb9a7d46a836500d88a1,4.60,3.50,3.53,3.55,3.15
207a22c639a63f5ed19557d4e3696efd,3.75,2.10,2.45,3.00,3.10
20998a2811f7fbb397c05c5c69d5d9de,3.75,3.55,2.75,3.55,3.45
209b1ebbce4469b68f3e9af883072560,4.35,3.80,3.20,4.15,1.85
20cd0a405f715b9560605a747b5a7f3f,4.75,3.70,3.00,3.70,2.30
20e96808696a891d6f33d27617ce2cdf,4.70,4.05,4.20,4.21,2.26
2119c4c9b85bdd16020e7a4cc5a1d99f,4.25,4.00,2.80,3.45,3.80
21233555ca451d3339181076227adfb5,4.20,2.00,2.20,4.00,3.15
2144621259947204d20182745544e53e,4.55,2.10,2.10,3.70,3.90
215d87d55eb654f77cf7e4de572c67dd,4.95,3.45,3.90,3.68,2.60
2165e0361c4ee84429ee245ed2f0b86c,4.25,3.70,2.25,3.85,2.65
2184e372dd402da28fe3ab1e05e789bd,4.90,3.05,3.05,2.45,2.75
219613a4df92b9b5dccb3ddd782630a4,3.56,3.28,2.61,2.72,3.61
21a78e9166189876f1ea523c35ae6efb,4.15,2.20,2.45,4.10,4.20
21cc67ec6923c0003b81fc65bb233b9c,4.35,2.75,2.85,2.45,4.15
21cd4ecaa312e6cd593e367da657e458,4.75,2.67,2.50,3.50,3.50
21e20fa4fd736455e9f390c0c999da3e,4.35,3.10,2.65,2.53,4.20
21e491daf0b60763a75e1f4118659631,4.20,3.15,3.05,3.35,4.10
2209186e1d7a235c8838259fab81818c,3.50,2.82,4.25,2.92,3.25
2278874482655e4b3ecbfa5ee136c085,2.25,3.00,3.00,3.50,2.25
22888d83d9b2486b3be092a2b046bde6,4.05,3.10,2.60,3.85,1.80
22a6b6d371e3212ef1fdc0886e4f9681,4.45,4.75,4.10,3.80,2.30
22e5cea5d80756644e881fca658ae9dc,4.50,2.90,1.80,4.20,3.75
22ebccdc5b05cdb54f8eafc92258fa65,4.05,3.15,2.80,4.40,2.65
23446b876041e8e15f976d7aa70cea13,4.20,2.80,2.70,2.75,3.90
235ef95534bfe6d5dc0471bac390ee14,4.70,3.20,4.15,3.90,1.80
237a4ede5edceced5f15d53b70ba7f91,4.64,3.79,2.07,2.64,4.57
239d8bbfe332fb34bda89f8181e53269,3.90,3.45,2.90,4.10,2.80
23c4657939327b3225260e1aaa42b77f,3.63,2.90,3.50,3.75,2.30
240e2321ce6b2129c6ebda169cc44b9a,4.60,3.60,4.25,4.00,1.10
2410db15885314467de06fd2025e3d43,4.75,3.40,2.70,4.25,2.50
2477a4404940f454ca80e93932f853c2,4.20,2.60,1.95,3.80,2.80
24b5ff3add4853d85fd65ea76c6a30b4,4.70,4.20,4.55,4.10,1.60
24e30c5539b6f9b946e048da50527111,3.85,2.80,2.45,3.10,2.85
2509de11c619138ec3293dc46beb6efd,4.50,3.15,3.40,4.30,1.25
253c1204bbccc2fa9ca7a3f9f6f1d5ca,3.25,3.80,3.42,2.95,2.95
259b651a366c308fe9b139e53bdf4b4b,4.06,4.17,4.61,4.00,1.44
25a2df4dbd074ee7cd75d44d32121220,3.65,2.00,2.75,2.75,4.25
25c26ee47a09a1b9b3d21a251e01ea4b,4.63,2.45,4.45,3.75,3.70
25c2a54a03e3fbc4a71b79b8b8bc6cde,4.40,2.30,2.80,2.90,3.50
260bace1c226eb4b610526d3e9a03c09,4.60,2.50,3.85,3.45,2.80
262432e039c53730d4b5fec42f062d16,3.50,2.50,4.25,4.75,3.00
26316748755d45921ea5c673f078fa2d,3.60,3.15,1.95,2.55,3.40
2653fc8873a241e3e63157d998cd5e63,3.95,4.60,4.25,4.74,1.25
26556932f5643f6b7bfbc79d3ebc8620,4.35,3.45,4.25,3.95,3.25
2682c7df7802b7cbfa0dcf6b0d67e1dc,4.00,2.85,3.11,2.80,3.10
26bb585351b7cfcea0baeeb5d7e9094d,4.00,2.20,2.30,2.75,3.95
272600e30868a5860ffa3d1e805b21b3,4.25,3.65,3.10,3.10,2.95
27569d206125c0849dadef59807a549c,4.20,4.11,1.65,3.74,4.00
27fe39c416e9aecd610cb9a7984d1c7f,4.35,2.95,2.25,2.65,3.40
2829eb43ce8ee6ef5ac731ee4ab16ad1,4.10,3.35,2.80,3.40,2.50
287f3ac392f5928e3e24375a9ae44c5b,4.05,3.35,3.20,3.20,3.85
28e885c3019ddcd28c1f3128f577a6da,4.75,2.90,2.50,3.55,3.85
28f0ce354f289ef81467a4e5de33b29b,5.00,3.60,4.15,3.75,3.45
2910719580b2b03f4ce101d2e69051a8,3.50,2.20,1.95,2.45,3.70
291302f3843f9309633b2871437874c5,3.80,2.60,3.65,4.60,1.70
291ba05ce390c5d16164cf42ee56a71a,3.50,3.00,3.25,4.25,3.75
292d4557727d1ebf39d8389b536c7e8b,5.00,4.00,4.25,4.00,2.50
295c89259d111c5ed29298a82fdab8fd,4.00,2.55,3.75,4.35,2.55
295e11ef6cff43a45d544d951ccd694e,3.50,2.50,3.75,3.00,3.25
297aea392865325fbdb42979337bc69b,4.55,2.95,3.16,2.60,3.35
29b0a83a3d71ecceb4456fb234c78a41,3.95,2.40,1.50,2.70,4.37
29f9426f9408abdf7a99da24b3321b35,4.00,3.30,3.05,2.63,2.50
29fa66155243ab91acf41d23cac7f1cb,3.33,4.00,4.58,2.92,3.33
2a163990251e320df81bce205c1acf2a,4.50,3.90,3.20,4.00,2.45
2a33ad30faf922dfbb8df7b0fc92f7b1,3.95,3.10,2.50,4.35,3.95
2a39775cb68d70f31b0adb0a3a076f5a,4.40,3.75,2.00,2.45,2.10
2a486e582a9c486ffe193e55ea052ef6,4.75,2.60,2.55,3.85,2.65
2a786cda95dc57ca98f5bc8b0ce11088,4.40,2.16,2.80,3.75,3.70
2a795ec9dc2fbd65e9a9ac785748aed3,3.75,2.50,3.50,4.75,3.00
2a9381bc44a2867b4861a4823f80a35e,4.83,2.92,3.75,4.42,3.33
2abc2985aeaea3a56c78193ccabbcae5,3.95,4.30,2.85,4.10,3.55
2ac9d61c2757f7aa61f0c52d2a3b2a63,4.15,2.75,3.80,3.95,2.50
2b089fb09cd2c7698f4a5eec352af453,4.50,3.00,3.25,2.75,3.25
2b68e7b16500c0be2dddfe30a81bd0e1,4.30,3.40,3.20,3.95,3.50
2b7803e13b738f5d13b60d8cddb76a82,4.75,3.50,3.25,2.75,3.75
2bbe85c479624004dddae6687932f1c5,5.00,1.00,4.75,2.50,4.00
2bc953a072a794418406d8936f142d17,3.75,2.84,2.80,3.15,3.35
2be0d3678eb190c6c8db9286fcf7077f,4.50,2.25,2.50,3.25,2.25
2beda5caa542ae6e1854bc2bd71339bf,4.25,2.95,2.60,3.80,3.45
2c69dfc5674d490de057871907bf008f,4.25,2.00,1.75,2.25,4.25
2ca2bb20d8ffe5b871faf3ee70693702,3.70,2.30,2.20,2.80,2.15
2cefb0c7c764c01a67a0ae21225ec941,4.30,3.40,1.85,2.65,4.15
2d046c336d56e27b10884aa29e1cd31c,4.10,3.75,4.35,3.80,2.40
2d22d63ade92471e4cf7493a66bd32a9,4.00,3.00,4.00,4.33,2.25
2d3e03c720261c93a700614bc12f5872,4.20,3.55,3.35,3.35,1.85
2d5522278ab4dd6768ed644fab50454e,4.65,3.15,4.65,3.45,3.05
2d6bd4b08d5720f392769bdcbf3fce82,4.25,3.35,4.40,3.70,2.20
2d71ebd1944459a0277f082dae50af65,4.75,3.95,4.10,4.10,2.30
2d7ed416484defe149f1bd35599bf08a,4.30,3.65,4.40,3.80,2.35
2d8f1a98dec1d16c13ec11821fa9e993,4.10,2.50,3.70,3.65,2.10
